index,id,title,duration,duration_min,url,is_short_duration_le_60,categories
157,DKoiTFVR2iI,"고양이가 물 때 대처, 이론만 빠삭하세요?",576.0,9.6,https://www.youtube.com/watch?v=DKoiTFVR2iI,False,기타/엔터테인먼트
158,dNVaIUeyqWM,"고양이 예방접종, 인터넷 믿지 마세요ㅣ집사메이커 lv.9",227.0,3.78,https://www.youtube.com/watch?v=dNVaIUeyqWM,False,기타/엔터테인먼트
159,CX2M4R6p4-E,Toilet stone cat🚽,685.0,11.42,https://www.youtube.com/watch?v=CX2M4R6p4-E,False,기타/엔터테인먼트
160,yEHLHaI7eFE,[v-log] 감성에 미치고 고양이에 미친 아저씨의 파리 여행🇫🇷,415.0,6.92,https://www.youtube.com/watch?v=yEHLHaI7eFE,False,기타/엔터테인먼트
161,KKApQVZnFxU,(Shocking) The Truth About the Cat Who Broke the Vet's Heart | Meme Meme Analysis by Meme Meme,437.0,7.28,https://www.youtube.com/watch?v=KKApQVZnFxU,False,건강/진료
162,P3A5OetBpD8,"Can a cat and a person be this similar? It's not AI, right?",466.0,7.77,https://www.youtube.com/watch?v=P3A5OetBpD8,False,기타/엔터테인먼트
163,c4oHWbd6LQw,고양이에게 무시 당하고 있다면ㅣ고양식탁 빵먹다살찐떡 편,861.0,14.35,https://www.youtube.com/watch?v=c4oHWbd6LQw,False,기타/엔터테인먼트
164,MwP8C9yhS9E,우리집 고양이는 바보일까? 고양이 지능 테스트🤓,544.0,9.07,https://www.youtube.com/watch?v=MwP8C9yhS9E,False,기타/엔터테인먼트
165,bDbVBbv41Yk,여기 다녀와서 애들 사료 싹 바꿨습니다,384.0,6.4,https://www.youtube.com/watch?v=bDbVBbv41Yk,False,기타/엔터테인먼트
166,oO38sHvNDrg,눈떠보니 집사가 수의사...? 묘생역전 길출신 고양이의 사연,494.0,8.23,https://www.youtube.com/watch?v=oO38sHvNDrg,False,기타/엔터테인먼트
167,T-1e59AM6jY,불행한 고양이는 '이렇게' 밥을 먹습니다 밥먹는 모습으로 보는 고양이의 건강,533.0,8.88,https://www.youtube.com/watch?v=T-1e59AM6jY,False,기타/엔터테인먼트
168,JIoxeDoe_og,Cat carrier training from a vet | Butler Maker lv.8,221.0,3.68,https://www.youtube.com/watch?v=JIoxeDoe_og,False,건강/진료
169,tW0sbcqU_cs,Do cat owners hate dogs?,377.0,6.28,https://www.youtube.com/watch?v=tW0sbcqU_cs,False,기타/엔터테인먼트
170,8wzqoO9IWf8,극악의 상황! 미야옹철의 선택은?,382.0,6.37,https://www.youtube.com/watch?v=8wzqoO9IWf8,False,기타/엔터테인먼트
171,9So8K_yMGi8,펠리세트를 아세요? 세계최초 고양이 우주비행사👩‍🚀,712.0,11.87,https://www.youtube.com/watch?v=9So8K_yMGi8,False,기타/엔터테인먼트
172,MClI6t8UQ3g,Why France is attracting cats from all over the world,464.0,7.73,https://www.youtube.com/watch?v=MClI6t8UQ3g,False,기타/엔터테인먼트
173,4XDK6azZANE,귀여운걸 보면 깨물어주고 싶고 화가 나는 과학적인 이유,318.0,5.3,https://www.youtube.com/watch?v=4XDK6azZANE,False,기타/엔터테인먼트
174,a1IfZd9IfUM,고양이 앞에서 옷 벗지 마세요👕,604.0,10.07,https://www.youtube.com/watch?v=a1IfZd9IfUM,False,기타/엔터테인먼트
175,yz-EaGvRS1Q,Do Selective Cats Have Separate Physiognomy? Cat Physiognomer Meow-Chul,502.0,8.37,https://www.youtube.com/watch?v=yz-EaGvRS1Q,False,기타/엔터테인먼트
176,uclIZXVZRpY,고양이들이 동물병원 제일 많이 가는 이 '질병',422.0,7.03,https://www.youtube.com/watch?v=uclIZXVZRpY,False,기타/엔터테인먼트
177,dD8B9kPWy10,고양이 발톱은 절대로 “이렇게” 자르시면 안됩니다ㅣ집사메이커 lv.7,222.0,3.7,https://www.youtube.com/watch?v=dD8B9kPWy10,False,기타/엔터테인먼트
178,_yx5k0KzbRk,Shocking footage captured by a cat with a camera around its neck has been released! (feat. Eungny...,734.0,12.23,https://www.youtube.com/watch?v=_yx5k0KzbRk,False,기타/엔터테인먼트
179,tHhMD_pMx3A,전세계 고양이들은 이 고양이를 본받아야 합니다,509.0,8.48,https://www.youtube.com/watch?v=tHhMD_pMx3A,False,기타/엔터테인먼트
180,70qXeM31MYc,Don't watch if you're feeling faint! A veterinarian tells you a cat horror story.,592.0,9.87,https://www.youtube.com/watch?v=70qXeM31MYc,False,건강/진료
181,5cZWaO9Uetg,What I Want to Say to the Cat Who Crossed the Rainbow Bridge | Cat Table Punchnello Edition,1172.0,19.53,https://www.youtube.com/watch?v=5cZWaO9Uetg,False,기타/엔터테인먼트
182,6LxHOcvSsAI,고양이가 “이 행동”을 한다면 동물병원 가셔야 합니다,622.0,10.37,https://www.youtube.com/watch?v=6LxHOcvSsAI,False,기타/엔터테인먼트
183,5CiVhHxM3_4,"A day in the life of a cat, by a cat, and for a cat",440.0,7.33,https://www.youtube.com/watch?v=5CiVhHxM3_4,False,브이로그/서사
184,v9KFfxrceqQ,How to Determine If Your Cat Is Obese in 3 Seconds at Home (Not by Feeling the Ribs),589.0,9.82,https://www.youtube.com/watch?v=v9KFfxrceqQ,False,생활/돌봄
185,nOKOkOBaUS4,Shocking! What Cats Sleep Where They Sleep | Meow Survey,517.0,8.62,https://www.youtube.com/watch?v=nOKOkOBaUS4,False,기타/엔터테인먼트
186,o9v-AgXqCis,This round and round cat encyclopedia British Shorthair,573.0,9.55,https://www.youtube.com/watch?v=o9v-AgXqCis,False,품종/지식
187,jFIhAYGP0J8,Am I a Cat Lover? The Cat Observatory is finally open!,672.0,11.2,https://www.youtube.com/watch?v=jFIhAYGP0J8,False,기타/엔터테인먼트
188,gS9iF3Y4LOc,"고양이 집사 단골 질문, 수의사가 답해드립니다!",668.0,11.13,https://www.youtube.com/watch?v=gS9iF3Y4LOc,False,기타/엔터테인먼트
189,kR0TerIg3Yg,집사들이 의외로 모르는 “고양이 코”의 비밀 4가지,426.0,7.1,https://www.youtube.com/watch?v=kR0TerIg3Yg,False,기타/엔터테인먼트
190,l2bY4GyNgWQ,고양이 집사님! 🧹청소는 이렇게 하셔야 안전합니다🧹,447.0,7.45,https://www.youtube.com/watch?v=l2bY4GyNgWQ,False,기타/엔터테인먼트
191,FFHBkxHVGBk,Cats become like their butlers (paper ㅇ),378.0,6.3,https://www.youtube.com/watch?v=FFHBkxHVGBk,False,기타/엔터테인먼트
192,0GHFLZ7OqrA,레전드 아깽이들의 비밀ㅣ밈야옹철의 짤밈분석,403.0,6.72,https://www.youtube.com/watch?v=0GHFLZ7OqrA,False,기타/엔터테인먼트
193,XgTbOIR4UJA,"I can do ""This"" for my cat every dayㅣVeterinarian Chul's home visit ep. Stella Jang",808.0,13.47,https://www.youtube.com/watch?v=XgTbOIR4UJA,False,건강/진료;생활/돌봄
194,c2ev1lauTRs,The truth about Cheomji and Choonbong doing a situational drama with the “third father”,641.0,10.68,https://www.youtube.com/watch?v=c2ev1lauTRs,False,건강/진료
195,iVACNj4vMbA,This is the first cat problem I've ever seen... Even the vet was wrong❗️,455.0,7.58,https://www.youtube.com/watch?v=iVACNj4vMbA,False,건강/진료
196,NLrHrQl1G9o,이런 길고양이는 절대 냥줍 하지마세요 (냥줍에 대한 모든 것),369.0,6.15,https://www.youtube.com/watch?v=NLrHrQl1G9o,False,기타/엔터테인먼트
197,pU_AIbLO9C0,고양이 안 키우는 사람들의 솔직한 이야기 | 미야옹서베이,407.0,6.78,https://www.youtube.com/watch?v=pU_AIbLO9C0,False,기타/엔터테인먼트
198,mm5yvw6Thew,"고양이 입양 전, 반드시 알아야 할 것 총정리",908.0,15.13,https://www.youtube.com/watch?v=mm5yvw6Thew,False,기타/엔터테인먼트
199,l9SPCg4Zb4k,모르는 고양이 5마리가 계속 따라온 충격적인 이유,495.0,8.25,https://www.youtube.com/watch?v=l9SPCg4Zb4k,False,기타/엔터테인먼트
200,g6Lwv5_Sjo4,The Shocking Secret of a Global Feed Brand❗️,712.0,11.87,https://www.youtube.com/watch?v=g6Lwv5_Sjo4,False,생활/돌봄
201,VV-bv3tz3Cs,인데 고양이 없는 사람도 좋아하는 것,95.0,1.58,https://www.youtube.com/watch?v=VV-bv3tz3Cs,False,기타/엔터테인먼트
202,4bJlFhL3zRI,"수의사가 알려주는, 1초만에 고양이 기분 파악하는 법ㅣ집사메이커 lv.6",292.0,4.87,https://www.youtube.com/watch?v=4bJlFhL3zRI,False,기타/엔터테인먼트
203,v4NsrKS9iTk,고양이에게 이게 위험하다고? 총정리!,1442.0,24.03,https://www.youtube.com/watch?v=v4NsrKS9iTk,False,기타/엔터테인먼트
204,GyVtSkuedEE,고양이가 잘 때 제발 만지지 마세요(feat. 수의사),580.0,9.67,https://www.youtube.com/watch?v=GyVtSkuedEE,False,기타/엔터테인먼트
205,BsHpaJ1-yrI,Is this national plant dangerous for cats?,509.0,8.48,https://www.youtube.com/watch?v=BsHpaJ1-yrI,False,기타/엔터테인먼트
206,as6QgH7b_-I,All cat butlers should learn from this 12-year-old boyㅣMeow-chul's Home Visit Ep.Oreo Cheese,653.0,10.88,https://www.youtube.com/watch?v=as6QgH7b_-I,False,생활/돌봄
207,xRSpI_1Cs5Y,"Among the many diseases that humans suffer from, “this” is transmitted to cats.",469.0,7.82,https://www.youtube.com/watch?v=xRSpI_1Cs5Y,False,건강/진료
208,3OIMNw-LhhQ,수의사가 인정하는 천재 고양이 3대장,441.0,7.35,https://www.youtube.com/watch?v=3OIMNw-LhhQ,False,기타/엔터테인먼트
209,TqQDriLJSWY,입양 직후 집사가 가장 많이 하는 실수ㅣ집사메이커 lv.5,208.0,3.47,https://www.youtube.com/watch?v=TqQDriLJSWY,False,기타/엔터테인먼트
210,2xBY7b0b_mM,한국에서 두번째로 많이 키우는 고양이ㅣ묘종백과 페르시안 편,679.0,11.32,https://www.youtube.com/watch?v=2xBY7b0b_mM,False,기타/엔터테인먼트
211,WtsDlTOBLUU,(Shock!) Don't let the vet play Animal Crossing.,838.0,13.97,https://www.youtube.com/watch?v=WtsDlTOBLUU,False,건강/진료
212,5B3olseTKu8,Top 6 Surprising Sounds Cats Hate That You Didn't Know,489.0,8.15,https://www.youtube.com/watch?v=5B3olseTKu8,False,기타/엔터테인먼트
213,3KYVMmwe-z4,"화장실, 사냥놀이, 사료 등 고양이와의 동거 전 알아야할 십계명ㅣ집사메이커 lv.4",225.0,3.75,https://www.youtube.com/watch?v=3KYVMmwe-z4,False,기타/엔터테인먼트
214,sJqhNVubRds,(광고x) 절대 후회하지 않을 개꿀잼 인생작 추천,406.0,6.77,https://www.youtube.com/watch?v=sJqhNVubRds,False,기타/엔터테인먼트
215,gFOHbXFldsk,"Cat's butt bang bang, please don't do this (feat. vet)",435.0,7.25,https://www.youtube.com/watch?v=gFOHbXFldsk,False,건강/진료
216,tXUiRAUKFxU,"The top 3 dogs and cats of all time, recognized by veterinarians💖",557.0,9.28,https://www.youtube.com/watch?v=tXUiRAUKFxU,False,건강/진료
217,XC059alyEwY,Cat Veterinarian: Essential Cat Items & Tips for Cat Owners | Butler Maker Lv.3,218.0,3.63,https://www.youtube.com/watch?v=XC059alyEwY,False,건강/진료
218,TlWlANP8u-k,7 Real Signs Your Cat Is Unhappy,597.0,9.95,https://www.youtube.com/watch?v=TlWlANP8u-k,False,기타/엔터테인먼트
219,LFKFqgZG9hc,19금💋 핫한 고양이 모음집ㅋㅋㅋㅋㅋ,497.0,8.28,https://www.youtube.com/watch?v=LFKFqgZG9hc,False,기타/엔터테인먼트
220,x6bHLkIlPDQ,The Crazy-Lovely Cat Encyclopedia: Siamese Cats,790.0,13.17,https://www.youtube.com/watch?v=x6bHLkIlPDQ,False,품종/지식
221,wszGtLqVftA,지금 당신이 먹는 그 과일 때문에 고양이가 죽을 수 있습니다,393.0,6.55,https://www.youtube.com/watch?v=wszGtLqVftA,False,기타/엔터테인먼트
222,YkYwJ9ww0-I,How Cats Choose to Help Their Deaf Guardians | Meme Meme Analysis by Meme Meme Meme,402.0,6.7,https://www.youtube.com/watch?v=YkYwJ9ww0-I,False,생활/돌봄
223,fKjI9tsa8xc,나에겐 어떤 고양이가 딱 맞을까?ㅣ집사메이커 lv.2,196.0,3.27,https://www.youtube.com/watch?v=fKjI9tsa8xc,False,기타/엔터테인먼트
224,dWaInRL_Gas,집사야 손이 짜다,22.0,0.37,https://www.youtube.com/watch?v=dWaInRL_Gas,True,기타/엔터테인먼트
225,lStn8zvbJfY,(감동주의) 서로에게 구원이 되어준 냥줍 이야기ㅣ미야옹철의 가정방문 뚜리뚜바랑 편,684.0,11.4,https://www.youtube.com/watch?v=lStn8zvbJfY,False,기타/엔터테인먼트
226,ZywGfwc_F6M,고양이에게 사랑받고 싶다면 '이런 집사'가 되세요,691.0,11.52,https://www.youtube.com/watch?v=ZywGfwc_F6M,False,기타/엔터테인먼트
227,ls2_hbBwzNY,The truth about a cat that only hates its older sister… Boreum is a language interpreter!,622.0,10.37,https://www.youtube.com/watch?v=ls2_hbBwzNY,False,건강/진료
228,GBBz9IlSrQk,"If this applies to you, don't adopt a cat | Butler Maker lv.1",303.0,5.05,https://www.youtube.com/watch?v=GBBz9IlSrQk,False,기타/엔터테인먼트
229,5_LwQRahaYk,고양이가 나를 쳐다보는 이유 9가지👀,539.0,8.98,https://www.youtube.com/watch?v=5_LwQRahaYk,False,기타/엔터테인먼트
230,x5ftR9HnXPQ,고양이 있는 집은 크리스마스 이렇게 준비하세요🎄,483.0,8.05,https://www.youtube.com/watch?v=x5ftR9HnXPQ,False,기타/엔터테인먼트
231,mxd1UnI3000,인간에게 그루밍 당했을 때 고양이 반응 ㅋㅋㅋㅋㅋㅋ,379.0,6.32,https://www.youtube.com/watch?v=mxd1UnI3000,False,기타/엔터테인먼트
232,TTbPjXXmEgo,지금 당신 옆에 있는 그 음식 때문에 고양이가 죽을 수 있습니다,564.0,9.4,https://www.youtube.com/watch?v=TTbPjXXmEgo,False,기타/엔터테인먼트
233,tLggN9Dqbgk,The most popular cat breed in South Korea is the Korean Shorthair.,885.0,14.75,https://www.youtube.com/watch?v=tLggN9Dqbgk,False,품종/지식
234,vpLmppciGEA,고양이가 사료를 이렇게 먹으면 동물병원에 가보세요!,541.0,9.02,https://www.youtube.com/watch?v=vpLmppciGEA,False,기타/엔터테인먼트
235,-BWfTmxCRRc,김사모 트리🎄,91.0,1.52,https://www.youtube.com/watch?v=-BWfTmxCRRc,False,기타/엔터테인먼트
236,AZNNegsDLpE,Don't regret catching a cat after catching a flea. Watch this video first!,444.0,7.4,https://www.youtube.com/watch?v=AZNNegsDLpE,False,기타/엔터테인먼트
237,z886hW6vNnw,Does the first cat get stressed when another cat is adopted? [Meowchul Visits Home] Jjontteok's home,745.0,12.42,https://www.youtube.com/watch?v=z886hW6vNnw,False,행동/감정;생활/돌봄
238,pISc-2fk7Zg,미로에 고양이 50마리가 살고 있다고❓직접 다녀왔습니다,424.0,7.07,https://www.youtube.com/watch?v=pISc-2fk7Zg,False,기타/엔터테인먼트
239,kuoM0BUiM_M,8 Signs Your Cat Is Dying,800.0,13.33,https://www.youtube.com/watch?v=kuoM0BUiM_M,False,기타/엔터테인먼트
240,HvwQ88eFz-E,집사라면 공감 1000%!! 고양이 수의사의 명언이라는 것이 폭발한다 (in 제주펫페어),357.0,5.95,https://www.youtube.com/watch?v=HvwQ88eFz-E,False,기타/엔터테인먼트
241,MpMhDMeTw14,결혼 7년차 유부남에게 연애프로그램 섭외가 들어왔다,671.0,11.18,https://www.youtube.com/watch?v=MpMhDMeTw14,False,기타/엔터테인먼트
242,XyybPqgki3U,I'm sorry for lying to you until now.,163.0,2.72,https://www.youtube.com/watch?v=XyybPqgki3U,False,기타/엔터테인먼트
243,J77HSdzjvg8,배구 공놀이하는 천재 고양이 등장🫢,772.0,12.87,https://www.youtube.com/watch?v=J77HSdzjvg8,False,기타/엔터테인먼트
244,-EAxT_5RJWc,I received a lot of love here that I didn't receive at home.,518.0,8.63,https://www.youtube.com/watch?v=-EAxT_5RJWc,False,생활/돌봄
245,V5-GuQJgLZM,Korean veterinarian VLOG | Temple stay | Temple food | Drinking tea with a monk (w.deemd)🐈,1141.0,19.02,https://www.youtube.com/watch?v=V5-GuQJgLZM,False,건강/진료;생활/돌봄
246,IBfxJ3iKGaI,We made our mark among cat lovers worldwide!,387.0,6.45,https://www.youtube.com/watch?v=IBfxJ3iKGaI,False,기타/엔터테인먼트
247,pjz4ycfF_zk,“이걸” 한다면 수속성 고양이 확정! (feat. 미야옹철 수의사),86.0,1.43,https://www.youtube.com/watch?v=pjz4ycfF_zk,False,기타/엔터테인먼트
248,KisGxxtIk6I,A strange cat that only licks its eyes 😂 😂,109.0,1.82,https://www.youtube.com/watch?v=KisGxxtIk6I,False,기타/엔터테인먼트
249,rfRKMu_SaBc,The Easiest Way to Turn a Fierce Cat into a Dog (feat. Veterinarian),886.0,14.77,https://www.youtube.com/watch?v=rfRKMu_SaBc,False,건강/진료
250,62_VdWgfjZA,"고양이 건강검진, 이렇게 하면 안됩니다. (고부해 피디님이 달라졌어요)",375.0,6.25,https://www.youtube.com/watch?v=62_VdWgfjZA,False,기타/엔터테인먼트
251,QL74SYYI8Qo,고양이도 집사에게 삐질까? (feat. 수의사),995.0,16.58,https://www.youtube.com/watch?v=QL74SYYI8Qo,False,기타/엔터테인먼트
252,Kn1yA1TFFg8,Uncovering Lady's Hidden Secrets💩Everything About Cat Anal Glands...🤎,441.0,7.35,https://www.youtube.com/watch?v=Kn1yA1TFFg8,False,기타/엔터테인먼트
253,pMUYSKL3PcE,"Cats can't taste sweet things, so why do they like watermelon so much?",878.0,14.63,https://www.youtube.com/watch?v=pMUYSKL3PcE,False,기타/엔터테인먼트
254,zqE_o46y8y0,혹시 코로나도 경력직 인정되나요? 미야옹철 재확진 격리 vlog,435.0,7.25,https://www.youtube.com/watch?v=zqE_o46y8y0,False,기타/엔터테인먼트
255,2FDhF-vMQDU,"""수의사인 집사""는 자기가 키우는 고양이에게 뭘 먹일까? 🍚",389.0,6.48,https://www.youtube.com/watch?v=2FDhF-vMQDU,False,기타/엔터테인먼트
256,i21IWzQULsw,Why are these cats so genius that they changed a veterinarian's life?,810.0,13.5,https://www.youtube.com/watch?v=i21IWzQULsw,False,건강/진료;브이로그/서사
257,F0M8ATOj3wI,Hot Summer🥵 A Complete Guide to Things Cat Butlers Need to Know,503.0,8.38,https://www.youtube.com/watch?v=F0M8ATOj3wI,False,기타/엔터테인먼트
258,kGWI5uRe4N4,고양이가 화장실 앞에서 우는 진짜 이유 (feat. 수의사),314.0,5.23,https://www.youtube.com/watch?v=kGWI5uRe4N4,False,기타/엔터테인먼트
259,eN7SpQyeKwE,어딘가 조금씩 이상한 고양이 모음집 ㅋㅋㅋㅋㅋㅋ,870.0,14.5,https://www.youtube.com/watch?v=eN7SpQyeKwE,False,기타/엔터테인먼트
260,lGHzZKAwYwY,The secret to cleaning toilet sand in 10 minutes without getting your hands wet,375.0,6.25,https://www.youtube.com/watch?v=lGHzZKAwYwY,False,생활/돌봄
261,V_RqEOPEUIE,고양이는 배 속의 아기를 느끼고 임신했다는 사실을 알까?,809.0,13.48,https://www.youtube.com/watch?v=V_RqEOPEUIE,False,기타/엔터테인먼트
262,4OHMY5hDuRM,Why on earth do cats scratch bathroom walls? A cat wants to know😔,874.0,14.57,https://www.youtube.com/watch?v=4OHMY5hDuRM,False,기타/엔터테인먼트
263,BsdfUZK-Loo,What's the story behind the charming Ho-seop-cheo-nam who can't seem to get out from under the be...,486.0,8.1,https://www.youtube.com/watch?v=BsdfUZK-Loo,False,기타/엔터테인먼트
264,WOQzrOuJm_A,고양이에게 미움받는 사람 특징,232.0,3.87,https://www.youtube.com/watch?v=WOQzrOuJm_A,False,기타/엔터테인먼트
265,MfWwvcA9H-A,수의사가 리뷰하는 장화신은 고양이: 끝내주는 모험! 😼(feat. 거머리 치료법 검증),635.0,10.58,https://www.youtube.com/watch?v=MfWwvcA9H-A,False,기타/엔터테인먼트
266,Da8YVWzZIK8,Why do you keep a cat? 😼,751.0,12.52,https://www.youtube.com/watch?v=Da8YVWzZIK8,False,기타/엔터테인먼트
267,0uRCW3tIm8c,시원하고 행복한 여름 보내야지~🍉여름철 고양이가 잘 걸리는 질병 4가지와 예방법!,549.0,9.15,https://www.youtube.com/watch?v=0uRCW3tIm8c,False,기타/엔터테인먼트
268,olaimpqWS6s,4 actions a guardian should take when their cat ingests a foreign object that could mean the diff...,610.0,10.17,https://www.youtube.com/watch?v=olaimpqWS6s,False,생활/돌봄
269,plwIBk50hbU,우울할 때 보는 초초초특급 개냥이💘,710.0,11.83,https://www.youtube.com/watch?v=plwIBk50hbU,False,기타/엔터테인먼트
270,NCkpqPSRzfQ,이렇게 적나라해도 될까..❓ 동물병원 진료실 뒷편에서 벌어지는 전과정 최초 공개합니다,792.0,13.2,https://www.youtube.com/watch?v=NCkpqPSRzfQ,False,기타/엔터테인먼트
271,yGGiHYJjjAc,이 중에 당신의 묘연이 있을지도 몰라요 입양을 기다리는 천사냥이들을 소개합니다! (feat.모래기부),526.0,8.77,https://www.youtube.com/watch?v=yGGiHYJjjAc,False,기타/엔터테인먼트
272,gHSHS_4mAPw,가자 새집으로,490.0,8.17,https://www.youtube.com/watch?v=gHSHS_4mAPw,False,기타/엔터테인먼트
273,mgt-Jd-_Xns,"Siblings? or worst enemy? A tribute to all multiple cat owners, Dduri and Dduba's love and hate!",897.0,14.95,https://www.youtube.com/watch?v=mgt-Jd-_Xns,False,기타/엔터테인먼트
274,Lx8x9-1HIeQ,"Are you a vet? I'm a cotton-wool artist. A cat with a fear of heights, a story about a butler who...",723.0,12.05,https://www.youtube.com/watch?v=Lx8x9-1HIeQ,False,건강/진료
275,Bfz5fbd6Bb8,수의사가 군대를 가면 일어나는 충격적인 일😱,464.0,7.73,https://www.youtube.com/watch?v=Bfz5fbd6Bb8,False,기타/엔터테인먼트
276,EoPbSBBorEA,"This is what it means to love you, Butler! Don't you get it yet? My heart🫶",819.0,13.65,https://www.youtube.com/watch?v=EoPbSBBorEA,False,기타/엔터테인먼트
277,EPSLovZu1qw,I've merged them. What will your wife's reaction be?,311.0,5.18,https://www.youtube.com/watch?v=EPSLovZu1qw,False,기타/엔터테인먼트
278,w-Tq5AIfGlQ,The Only Way to Befriend a Cat Who's Stubborn (feat. A Vet),711.0,11.85,https://www.youtube.com/watch?v=w-Tq5AIfGlQ,False,건강/진료
279,Tl2oC13DgK8,놀랍습니다! 돌덩이가 고양이 모래로 변하는 과정! 국내최초 블랜딩 모래 제작공정 full공개 🪨🔨(feat.갈취왕 미야옹철),557.0,9.28,https://www.youtube.com/watch?v=Tl2oC13DgK8,False,기타/엔터테인먼트
280,6hubGrQ48f4,"If you own a cat, this is a must-have! Introducing the essential cat care items you'll never forget💎",481.0,8.02,https://www.youtube.com/watch?v=6hubGrQ48f4,False,생활/돌봄
281,80KXkYBn5V4,My cat is a bit tired. Is this okay? 🥺,880.0,14.67,https://www.youtube.com/watch?v=80KXkYBn5V4,False,기타/엔터테인먼트
282,JuBfBWSruCU,What should I do when leaving my cat overnight? A vet will show you.,385.0,6.42,https://www.youtube.com/watch?v=JuBfBWSruCU,False,건강/진료
283,CcsOW6UXDdM,"Nuna! Answer My call! Korean Speaking Cat Hoseop, Translation",806.0,13.43,https://www.youtube.com/watch?v=CcsOW6UXDdM,False,기타/엔터테인먼트
284,rI3f8uh4iak,12 Mistakes Cat Owners Are Making Without Realizing It!!,905.0,15.08,https://www.youtube.com/watch?v=rI3f8uh4iak,False,기타/엔터테인먼트
285,Os1NR_RolsU,A perfectly healthy cat suddenly died! The moments of cat sudden death experienced by veterinaria...,848.0,14.13,https://www.youtube.com/watch?v=Os1NR_RolsU,False,건강/진료
286,nIN29SLfC6I,고양이가 꾹꾹이 하는데 🌶가…괜찮나요?,730.0,12.17,https://www.youtube.com/watch?v=nIN29SLfC6I,False,기타/엔터테인먼트
287,4CrwU09iu6w,What about a cat that drinks water by pressing the water purifier button on its own?,810.0,13.5,https://www.youtube.com/watch?v=4CrwU09iu6w,False,기타/엔터테인먼트
288,6yCJiYF1-Yk,"Does n years of experience in cat programming make you a butler? No, no~ Meow-chul's urgent on-si...",794.0,13.23,https://www.youtube.com/watch?v=6yCJiYF1-Yk,False,기타/엔터테인먼트
289,SEwqi35qUuE,대한민국 보호자가 파양을 결심하는 5가지 이유.. 반려동물 파양에 대한 이야기,673.0,11.22,https://www.youtube.com/watch?v=SEwqi35qUuE,False,기타/엔터테인먼트
290,ZEGLcPVhbe8,초면에 내 무릎을 차지한 고양이의 속마음은?,853.0,14.22,https://www.youtube.com/watch?v=ZEGLcPVhbe8,False,기타/엔터테인먼트
291,LkgJbpJfRE8,Your cat won't drink water? Then you need to watch this video🚰🐱,501.0,8.35,https://www.youtube.com/watch?v=LkgJbpJfRE8,False,기타/엔터테인먼트
292,VPIGq6S2qQw,The Hidden Intentions of the Cat Daijin from 'Suzume' that No One Knew!,614.0,10.23,https://www.youtube.com/watch?v=VPIGq6S2qQw,False,기타/엔터테인먼트
293,Vf6zdxeyT4k,고양이들이 서로 싸운다면 ‘이것’ 때문입니다! 고양이 싸움 해결,666.0,11.1,https://www.youtube.com/watch?v=Vf6zdxeyT4k,False,기타/엔터테인먼트
294,Ytk-jS_Cg6k,A cat's whole body signal of 'I'm sick'😿,882.0,14.7,https://www.youtube.com/watch?v=Ytk-jS_Cg6k,False,기타/엔터테인먼트
295,yNLd8iIM9NA,"5 recommended food puzzles by Dr. Meow Cheol-su, made with my own money and at different levels o...",646.0,10.77,https://www.youtube.com/watch?v=yNLd8iIM9NA,False,생활/돌봄
296,IeT0G-dHqdg,"If the owner likes the statue, the cat will also become obsessed with the statue?🐱💍👑",789.0,13.15,https://www.youtube.com/watch?v=IeT0G-dHqdg,False,행동/감정
297,Nextk2RKA_4,The whole story behind the cat who jumped into water🌊 Let's look into the thoughts of reckless Muji,737.0,12.28,https://www.youtube.com/watch?v=Nextk2RKA_4,False,기타/엔터테인먼트
298,rGYuX8g-L20,I picked up a cat that was eating the neighborhood bully.,787.0,13.12,https://www.youtube.com/watch?v=rGYuX8g-L20,False,기타/엔터테인먼트
299,m5aPS8SmNBw,Emergency instructions for finding a runaway cat🚨Must-watch for runaway cats!,820.0,13.67,https://www.youtube.com/watch?v=m5aPS8SmNBw,False,기타/엔터테인먼트
300,TbMrJkmBy70,"[v-log] 봄날, 고양이와 책, 빵지순례, 산책길, 완벽했던 미야옹철의 원픽 동네는?!",519.0,8.65,https://www.youtube.com/watch?v=TbMrJkmBy70,False,기타/엔터테인먼트
301,i2LD7RqgLj0,"Master, shouldn't you be paying for this? All my questions have been answered (nonsense quiz incl...",500.0,8.33,https://www.youtube.com/watch?v=i2LD7RqgLj0,False,기타/엔터테인먼트
302,pSYr3PEhnY8,난생처음 고양이를 만나본 아이의 반응은? 👧🏻🐱,389.0,6.48,https://www.youtube.com/watch?v=pSYr3PEhnY8,False,기타/엔터테인먼트
303,czh1dOSUEuI,"A cat that beats an automatic feeder! Oh, this is the story 😭",802.0,13.37,https://www.youtube.com/watch?v=czh1dOSUEuI,False,생활/돌봄
304,btS_B-x6R9g,고양이는 게맛을 알까?,550.0,9.17,https://www.youtube.com/watch?v=btS_B-x6R9g,False,기타/엔터테인먼트
305,BSta0cu9uhQ,내게서 나는 낯선 고양이의 냄새를 우리집 고양이는 알아차릴까?,763.0,12.72,https://www.youtube.com/watch?v=BSta0cu9uhQ,False,기타/엔터테인먼트
306,tr2iM4OFaNw,내가 유퀴즈를 안나간 이유...미야옹철 눈물의 기자회견(아님) 신변잡기 Q&A 3탄!,935.0,15.58,https://www.youtube.com/watch?v=tr2iM4OFaNw,False,기타/엔터테인먼트
